"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.079262218E1	-7.191467285E-2	9.668365479E0	-1.465301514E-1	9.669743214E0
1.079661998E1	-7.431030273E-2	9.668365479E0	-1.321563721E-1	9.669554196E0
1.080061778E1	-7.431030273E-2	9.668365479E0	-1.297607422E-1	9.669521751E0
1.080461559E1	-7.191467285E-2	9.668365479E0	-1.225891113E-1	9.669410056E0
1.080861339E1	-7.191467285E-2	9.675552368E0	-1.106109619E-1	9.676451836E0
1.081261119E1	-7.910156250E-2	9.682723999E0	-9.385681152E-2	9.683501959E0
1.081660899E1	-7.910156250E-2	9.675552368E0	-8.187866211E-2	9.676222135E0
1.082060680E1	-6.472778320E-2	9.682723999E0	-7.229614258E-2	9.683210235E0
1.082463512E1	-6.712341309E-2	9.673156738E0	-6.752014160E-2	9.673625267E0
1.082863292E1	-7.431030273E-2	9.668365479E0	-4.835510254E-2	9.668771963E0
1.083263072E1	-7.431030273E-2	9.668365479E0	-3.399658203E-2	9.668710815E0
1.083662852E1	-7.431030273E-2	9.673156738E0	-1.963806152E-2	9.673462098E0
1.084062633E1	-7.431030273E-2	9.675552368E0	-2.201843262E-2	9.675862776E0
1.084462413E1	-7.431030273E-2	9.670761108E0	-7.659912109E-3	9.671049639E0
1.084862193E1	-6.951904297E-2	9.670761108E0	9.094238281E-3	9.671015253E0
1.085261974E1	-7.670593262E-2	9.682723999E0	1.867675781E-2	9.683045836E0
1.085661754E1	-7.670593262E-2	9.677932739E0	3.303527832E-2	9.678293095E0
1.086061534E1	-7.431030273E-2	9.673156738E0	4.740905762E-2	9.673558338E0
1.086461314E1	-6.472778320E-2	9.673156738E0	6.655883789E-2	9.673602279E0
1.086861095E1	-6.472778320E-2	9.680328369E0	8.093261719E-2	9.680883075E0
1.087263927E1	-6.233215332E-2	9.682723999E0	9.289550781E-2	9.683370225E0
1.087663707E1	-6.712341309E-2	9.680328369E0	1.072540283E-1	9.681155216E0
1.088063487E1	-6.951904297E-2	9.670761108E0	1.168365479E-1	9.671716709E0
1.088463268E1	-7.191467285E-2	9.673156738E0	1.264190674E-1	9.674250089E0
1.088863048E1	-6.951904297E-2	9.682723999E0	1.383819580E-1	9.683962335E0
1.089262828E1	-6.472778320E-2	9.677932739E0	1.551513672E-1	9.679392736E0
1.089662608E1	-6.472778320E-2	9.680328369E0	1.719055176E-1	9.682070983E0
1.090062389E1	-5.993652344E-2	9.675552368E0	1.886596680E-1	9.677577098E0
1.090462169E1	-5.993652344E-2	9.680328369E0	1.982421875E-1	9.682543555E0
1.090861949E1	-5.754089355E-2	9.682723999E0	2.054290771E-1	9.685073882E0
1.091261730E1	-5.514526367E-2	9.680328369E0	2.173919678E-1	9.682926087E0
1.091661510E1	-4.797363281E-2	9.682723999E0	2.293701172E-1	9.685559156E0
1.092064342E1	-5.276489258E-2	9.677932739E0	2.389373779E-1	9.681025633E0
1.092464122E1	-5.276489258E-2	9.682723999E0	2.461242676E-1	9.685995320E0
1.092863902E1	-5.754089355E-2	9.685119629E0	2.509155273E-1	9.688540230E0
1.093263683E1	-5.276489258E-2	9.687515259E0	2.604980469E-1	9.691160676E0
1.093663463E1	-4.318237305E-2	9.687515259E0	2.700653076E-1	9.691375128E0
1.094063243E1	-3.839111328E-2	9.687515259E0	2.844390869E-1	9.691766163E0
1.094463023E1	-3.839111328E-2	9.680328369E0	2.964019775E-1	9.684941164E0
1.094862804E1	-4.078674316E-2	9.675552368E0	3.131561279E-1	9.680704724E0
1.095262584E1	-4.318237305E-2	9.675552368E0	3.275299072E-1	9.681190742E0
1.095662364E1	-4.318237305E-2	9.685119629E0	3.323211670E-1	9.690915555E0
1.096062145E1	-3.599548340E-2	9.673156738E0	3.347167969E-1	9.679012981E0
1.096461925E1	-4.078674316E-2	9.673156738E0	3.418884277E-1	9.679282646E0
1.096861705E1	-5.036926270E-2	9.687515259E0	3.514709473E-1	9.694019846E0
1.097264537E1	-5.514526367E-2	9.682723999E0	3.562622070E-1	9.689432790E0
1.097664317E1	-5.276489258E-2	9.677932739E0	3.610534668E-1	9.684809025E0
1.098064098E1	-5.036926270E-2	9.673156738E0	3.634338379E-1	9.680112732E0
1.098463878E1	-5.036926270E-2	9.680328369E0	3.706207275E-1	9.687551503E0
1.098863658E1	-5.036926270E-2	9.680328369E0	3.778076172E-1	9.687829117E0
1.099263438E1	-5.993652344E-2	9.675552368E0	3.825988770E-1	9.683299433E0
1.099663219E1	-6.233215332E-2	9.682723999E0	3.897705078E-1	9.690766244E0
1.100062999E1	-5.514526367E-2	9.682723999E0	3.921661377E-1	9.690819332E0
1.100462779E1	-5.036926270E-2	9.670761108E0	3.897705078E-1	9.678743644E0
1.100862560E1	-5.276489258E-2	9.670761108E0	3.945617676E-1	9.678950539E0
1.101262340E1	-6.233215332E-2	9.670761108E0	3.969573975E-1	9.679105376E0
1.101662120E1	-6.472778320E-2	9.675552368E0	3.945617676E-1	9.683810319E0
1.102064952E1	-5.993652344E-2	9.680328369E0	3.945617676E-1	9.688551425E0
1.102464732E1	-5.993652344E-2	9.682723999E0	3.969573975E-1	9.691042854E0
1.102864513E1	-6.233215332E-2	9.675552368E0	3.945617676E-1	9.683794603E0
1.103264293E1	-6.712341309E-2	9.673156738E0	3.921661377E-1	9.681335709E0
1.103664073E1	-6.951904297E-2	9.670761108E0	3.921661377E-1	9.678959014E0
1.104063854E1	-8.148193359E-2	9.677932739E0	3.849945068E-1	9.685930114E0
1.104463634E1	-7.910156250E-2	9.675552368E0	3.849945068E-1	9.683531972E0
1.104863414E1	-7.910156250E-2	9.675552368E0	3.873901367E-1	9.683627513E0
1.105263194E1	-8.148193359E-2	9.675552368E0	3.802032471E-1	9.683362404E0
1.105662975E1	-8.148193359E-2	9.677932739E0	3.754119873E-1	9.685553963E0
1.106062755E1	-7.431030273E-2	9.677932739E0	3.754119873E-1	9.685496285E0
1.106462535E1	-8.387756348E-2	9.670761108E0	3.730163574E-1	9.678315818E0
1.106862315E1	-7.910156250E-2	9.670761108E0	3.658294678E-1	9.678001275E0
1.107265148E1	-8.627319336E-2	9.673156738E0	3.586578369E-1	9.680188004E0
1.107664928E1	-8.866882324E-2	9.665969849E0	3.514709473E-1	9.672764191E0
1.108064708E1	-8.627319336E-2	9.663574219E0	3.442840576E-1	9.670090034E0
1.108464488E1	-7.910156250E-2	9.673156738E0	3.323211670E-1	9.679186727E0
1.108864269E1	-9.346008301E-2	9.668365479E0	3.155517578E-1	9.673964995E0
1.109264049E1	-9.346008301E-2	9.670761108E0	3.083801270E-1	9.676128022E0
1.109663829E1	-1.078186035E-1	9.668365479E0	2.940063477E-1	9.673435564E0
1.110063609E1	-1.030426025E-1	9.658782959E0	2.892150879E-1	9.663661387E0
1.110463390E1	-1.006469727E-1	9.661178589E0	2.844390869E-1	9.665888843E0
1.110863170E1	-1.054382324E-1	9.663574219E0	2.700653076E-1	9.667922175E0
1.111262950E1	-1.054382324E-1	9.663574219E0	2.604980469E-1	9.667659651E0
1.111662731E1	-9.825134277E-2	9.665969849E0	2.437286377E-1	9.669541359E0
1.112065563E1	-8.627319336E-2	9.668365479E0	2.365417480E-1	9.671643402E0
1.112465343E1	-9.106445312E-2	9.665969849E0	2.245788574E-1	9.669007266E0
1.112865123E1	-8.387756348E-2	9.663574219E0	2.149963379E-1	9.666329477E0
1.113264903E1	-8.627319336E-2	9.665969849E0	1.910552979E-1	9.668242772E0
1.113664684E1	-8.627319336E-2	9.673156738E0	1.766967773E-1	9.675155094E0
1.114064464E1	-9.106445312E-2	9.668365479E0	1.743011475E-1	9.670365280E0
1.114464244E1	-8.627319336E-2	9.663574219E0	1.599273682E-1	9.665282536E0
1.114864024E1	-8.866882324E-2	9.668365479E0	1.479644775E-1	9.669904171E0
1.115263805E1	-8.627319336E-2	9.663574219E0	1.407775879E-1	9.664984639E0
1.115663585E1	-9.346008301E-2	9.658782959E0	1.288146973E-1	9.660094009E0
1.116063365E1	-9.346008301E-2	9.665969849E0	1.144409180E-1	9.667099080E0
1.116463146E1	-8.866882324E-2	9.668365479E0	1.072540283E-1	9.669366919E0
1.116862926E1	-8.627319336E-2	9.670761108E0	9.049987793E-2	9.671569351E0
1.117265758E1	-8.387756348E-2	9.673156738E0	7.374572754E-2	9.673801484E0
1.117665538E1	-8.148193359E-2	9.682723999E0	6.655883789E-2	9.683295587E0
1.118065318E1	-8.387756348E-2	9.687515259E0	4.980468750E-2	9.688006392E0
1.118465099E1	-7.910156250E-2	9.675552368E0	3.782653809E-2	9.675949645E0
1.118864879E1	-7.191467285E-2	9.682723999E0	2.346801758E-2	9.683019493E0
1.119264659E1	-7.670593262E-2	9.682723999E0	1.628112793E-2	9.683041512E0
1.119664440E1	-6.472778320E-2	9.687515259E0	-4.730224609E-4	9.687731509E0
1.120064220E1	-5.993652344E-2	9.687515259E0	-1.005554199E-2	9.687705889E0
1.120464000E1	-5.993652344E-2	9.692306519E0	-1.724243164E-2	9.692507175E0
1.120863780E1	-5.993652344E-2	9.694702148E0	-3.160095215E-2	9.694938925E0
1.121263561E1	-5.514526367E-2	9.689910889E0	-4.118347168E-2	9.690155319E0
1.121663341E1	-5.276489258E-2	9.689910889E0	-5.793762207E-2	9.690227754E0
1.122066173E1	-5.276489258E-2	9.682723999E0	-6.752014160E-2	9.683103177E0
1.122465953E1	-5.754089355E-2	9.675552368E0	-8.187866211E-2	9.676069899E0
1.122865733E1	-4.557800293E-2	9.675552368E0	-8.666992188E-2	9.676047884E0
1.123265514E1	-4.318237305E-2	9.675552368E0	-9.863281250E-2	9.676151445E0
1.123665294E1	-4.078674316E-2	9.677932739E0	-1.034240723E-1	9.678571289E0
1.124065074E1	-4.078674316E-2	9.670761108E0	-1.130065918E-1	9.671507352E0
1.124464854E1	-3.839111328E-2	9.675552368E0	-1.273651123E-1	9.676466782E0
1.124864635E1	-4.797363281E-2	9.677932739E0	-1.417388916E-1	9.679089497E0
1.125264415E1	-3.599548340E-2	9.680328369E0	-1.537017822E-1	9.681615425E0
1.125664195E1	-4.318237305E-2	9.677932739E0	-1.584930420E-1	9.679326778E0
1.126063976E1	-4.078674316E-2	9.685119629E0	-1.728668213E-1	9.686748098E0
1.126463756E1	-3.839111328E-2	9.685119629E0	-1.776428223E-1	9.686824716E0
1.126866588E1	-3.599548340E-2	9.675552368E0	-1.824340820E-1	9.677339071E0
1.127266368E1	-3.120422363E-2	9.670761108E0	-1.992034912E-1	9.672862873E0
1.127666148E1	-3.359985352E-2	9.673156738E0	-2.039794922E-1	9.675365516E0
1.128065929E1	-3.120422363E-2	9.675552368E0	-2.135620117E-1	9.677959292E0
1.128465709E1	-3.599548340E-2	9.675552368E0	-2.183532715E-1	9.678082840E0
1.128865489E1	-3.120422363E-2	9.677932739E0	-2.207489014E-1	9.680500291E0
1.129265270E1	-2.882385254E-2	9.677932739E0	-2.231445312E-1	9.680547836E0
1.129665050E1	-3.839111328E-2	9.680328369E0	-2.279205322E-1	9.683087265E0
1.130064830E1	-4.078674316E-2	9.677932739E0	-2.327117920E-1	9.680816104E0
1.130464610E1	-4.078674316E-2	9.680328369E0	-2.398986816E-1	9.683386405E0
1.130864391E1	-3.120422363E-2	9.680328369E0	-2.398986816E-1	9.683350784E0
1.131264171E1	-3.599548340E-2	9.682723999E0	-2.422943115E-1	9.685821919E0
1.131663951E1	-3.359985352E-2	9.685119629E0	-2.494812012E-1	9.688390581E0
1.132066783E1	-3.120422363E-2	9.689910889E0	-2.542572021E-1	9.693296315E0
1.132466564E1	-3.359985352E-2	9.689910889E0	-2.518615723E-1	9.693241781E0
1.132866344E1	-4.078674316E-2	9.687515259E0	-2.590484619E-1	9.691064005E0
1.133266124E1	-3.599548340E-2	9.680328369E0	-2.542572021E-1	9.683733770E0
1.133665904E1	-3.120422363E-2	9.680328369E0	-2.566528320E-1	9.683780342E0
1.134065685E1	-3.599548340E-2	9.689910889E0	-2.590484619E-1	9.693439782E0
1.134465465E1	-3.839111328E-2	9.697097778E0	-2.590484619E-1	9.700633243E0
1.134865245E1	-3.359985352E-2	9.699493408E0	-2.518615723E-1	9.702821011E0
1.135265025E1	-4.557800293E-2	9.692306519E0	-2.542572021E-1	9.695748023E0
1.135664806E1	-4.797363281E-2	9.685119629E0	-2.542572021E-1	9.688575252E0
1.136064586E1	-5.036926270E-2	9.680328369E0	-2.518615723E-1	9.683735263E0
1.136464366E1	-5.036926270E-2	9.677932739E0	-2.494812012E-1	9.681278843E0
1.136867198E1	-5.036926270E-2	9.675552368E0	-2.470855713E-1	9.678837842E0
1.137266979E1	-5.036926270E-2	9.677932739E0	-2.398986816E-1	9.681036646E0
1.137666759E1	-5.993652344E-2	9.670761108E0	-2.398986816E-1	9.673921861E0
1.138066539E1	-6.951904297E-2	9.675552368E0	-2.303161621E-1	9.678542869E0
1.138466319E1	-6.472778320E-2	9.670761108E0	-2.279205322E-1	9.673663105E0
1.138866100E1	-6.472778320E-2	9.682723999E0	-2.183532715E-1	9.685401999E0
1.139265880E1	-5.993652344E-2	9.677932739E0	-2.159576416E-1	9.680527475E0
1.139665660E1	-6.712341309E-2	9.675552368E0	-2.087707520E-1	9.678037219E0
1.140065440E1	-6.233215332E-2	9.677932739E0	-2.063751221E-1	9.680333573E0
1.140465221E1	-6.233215332E-2	9.677932739E0	-2.087707520E-1	9.680384942E0
1.140865001E1	-6.712341309E-2	9.682723999E0	-1.968078613E-1	9.684956527E0
1.141264781E1	-6.951904297E-2	9.682723999E0	-1.848297119E-1	9.684737423E0
1.141664562E1	-6.951904297E-2	9.682723999E0	-1.776428223E-1	9.684602930E0
1.142067394E1	-6.712341309E-2	9.680328369E0	-1.680755615E-1	9.682020052E0
1.142467174E1	-6.472778320E-2	9.673156738E0	-1.465301514E-1	9.674483038E0
1.142866954E1	-7.431030273E-2	9.670761108E0	-1.393432617E-1	9.672050402E0
1.143266734E1	-7.431030273E-2	9.670761108E0	-1.273651123E-1	9.671885251E0
1.143666515E1	-7.431030273E-2	9.675552368E0	-1.154022217E-1	9.676525891E0
1.144066295E1	-7.431030273E-2	9.670761108E0	-1.082153320E-1	9.671652030E0
1.144466075E1	-7.670593262E-2	9.673156738E0	-9.385681152E-2	9.673916176E0
1.144865856E1	-8.387756348E-2	9.675552368E0	-8.906555176E-2	9.676325839E0
1.145265636E1	-8.387756348E-2	9.675552368E0	-8.906555176E-2	9.676325839E0
1.145665416E1	-8.627319336E-2	9.673156738E0	-6.991577148E-2	9.673794114E0
1.146065196E1	-8.627319336E-2	9.665969849E0	-6.033325195E-2	9.666543140E0
1.146464977E1	-7.910156250E-2	9.668365479E0	-4.835510254E-2	9.668809973E0
1.146867809E1	-8.387756348E-2	9.677932739E0	-3.878784180E-2	9.678373936E0
1.147267589E1	-7.910156250E-2	9.673156738E0	-2.680969238E-2	9.673517308E0
1.147667369E1	-7.910156250E-2	9.675552368E0	-1.245117188E-2	9.675883718E0
1.148067149E1	-7.670593262E-2	9.677932739E0	-5.264282227E-3	9.678238146E0
1.148466930E1	-6.951904297E-2	9.680328369E0	1.148986816E-2	9.680584809E0
1.148866710E1	-6.472778320E-2	9.685119629E0	1.867675781E-2	9.685353929E0
1.149266490E1	-6.712341309E-2	9.675552368E0	3.063964844E-2	9.675833709E0
1.149666270E1	-6.951904297E-2	9.668365479E0	4.501342773E-2	9.668720191E0
1.150066051E1	-7.431030273E-2	9.675552368E0	5.697631836E-2	9.676005475E0
1.150465831E1	-7.670593262E-2	9.673156738E0	7.374572754E-2	9.673741960E0
1.150865611E1	-6.951904297E-2	9.665969849E0	8.093261719E-2	9.666558648E0
1.151265392E1	-7.431030273E-2	9.665969849E0	9.289550781E-2	9.666701853E0
1.151668224E1	-6.472778320E-2	9.661178589E0	1.072540283E-1	9.661990729E0
1.152068004E1	-6.233215332E-2	9.675552368E0	1.144409180E-1	9.676429902E0
1.152467784E1	-6.472778320E-2	9.670761108E0	1.312103271E-1	9.671867775E0
1.152867564E1	-6.951904297E-2	9.670761108E0	1.431732178E-1	9.672070713E0
1.153267345E1	-6.233215332E-2	9.670761108E0	1.575469971E-1	9.672245177E0
1.153667125E1	-5.754089355E-2	9.675552368E0	1.671142578E-1	9.677166515E0
1.154066905E1	-5.514526367E-2	9.677932739E0	1.790924072E-1	9.679746753E0
1.154466686E1	-5.754089355E-2	9.680328369E0	1.934509277E-1	9.682432109E0
1.154866466E1	-4.557800293E-2	9.685119629E0	1.958465576E-1	9.687206793E0
1.155266246E1	-4.557800293E-2	9.687515259E0	2.078247070E-1	9.689851410E0
1.155666026E1	-5.036926270E-2	9.680328369E0	2.126007080E-1	9.682793680E0
1.156065807E1	-5.514526367E-2	9.675552368E0	2.293701172E-1	9.678427831E0
1.156468639E1	-5.036926270E-2	9.677932739E0	2.485198975E-1	9.681254119E0
1.156868419E1	-5.276489258E-2	9.673156738E0	2.557067871E-1	9.676679770E0
1.157268199E1	-4.797363281E-2	9.675552368E0	2.604980469E-1	9.679177358E0
1.157667980E1	-4.318237305E-2	9.677932739E0	2.724609375E-1	9.681863549E0
1.158067760E1	-4.557800293E-2	9.680328369E0	2.724609375E-1	9.684269185E0
1.158467540E1	-4.318237305E-2	9.687515259E0	2.868194580E-1	9.691856479E0
1.158867320E1	-4.318237305E-2	9.673156738E0	2.940063477E-1	9.677720069E0
1.159267101E1	-4.318237305E-2	9.673156738E0	3.083801270E-1	9.678167404E0
1.159666881E1	-4.078674316E-2	9.677932739E0	3.179473877E-1	9.683239964E0
1.160066661E1	-3.599548340E-2	9.680328369E0	3.131561279E-1	9.685459193E0
1.160466441E1	-3.839111328E-2	9.682723999E0	3.203430176E-1	9.688097727E0
1.160866222E1	-3.839111328E-2	9.677932739E0	3.323211670E-1	9.683712787E0
1.161266002E1	-4.078674316E-2	9.680328369E0	3.347167969E-1	9.686199266E0
1.161668834E1	-4.557800293E-2	9.675552368E0	3.466796875E-1	9.681868507E0
1.162068614E1	-4.797363281E-2	9.675552368E0	3.514709473E-1	9.682052826E0
1.162468395E1	-4.557800293E-2	9.675552368E0	3.562622070E-1	9.682216365E0
1.162868175E1	-5.036926270E-2	9.677932739E0	3.586578369E-1	9.684707255E0
1.163267955E1	-5.276489258E-2	9.675552368E0	3.658294678E-1	9.682609615E0
1.163667735E1	-5.754089355E-2	9.677932739E0	3.706207275E-1	9.685197612E0
1.164067516E1	-5.993652344E-2	9.685119629E0	3.754119873E-1	9.692578025E0
1.164467296E1	-6.233215332E-2	9.682723999E0	3.730163574E-1	9.690106838E0
1.164867076E1	-6.233215332E-2	9.673156738E0	3.778076172E-1	9.680732678E0
1.165266856E1	-5.276489258E-2	9.673156738E0	3.754119873E-1	9.680582605E0
1.165666637E1	-5.514526367E-2	9.677932739E0	3.730163574E-1	9.685275644E0
1.166066417E1	-5.754089355E-2	9.685119629E0	3.730163574E-1	9.692471015E0
1.166466197E1	-5.276489258E-2	9.685119629E0	3.778076172E-1	9.692629414E0
1.166869029E1	-6.712341309E-2	9.675552368E0	3.802032471E-1	9.683252227E0
1.167268810E1	-7.670593262E-2	9.673156738E0	3.754119873E-1	9.680742701E0
1.167668590E1	-7.431030273E-2	9.675552368E0	3.682250977E-1	9.682841803E0
1.168068370E1	-6.951904297E-2	9.673156738E0	3.682250977E-1	9.680412383E0
1.168468150E1	-7.191467285E-2	9.673156738E0	3.586578369E-1	9.680070684E0
1.168867931E1	-6.712341309E-2	9.677932739E0	3.586578369E-1	9.684808883E0
1.169267711E1	-7.191467285E-2	9.677932739E0	3.562622070E-1	9.684754854E0
1.169667491E1	-7.431030273E-2	9.675552368E0	3.466796875E-1	9.682046398E0
1.170067272E1	-8.866882324E-2	9.673156738E0	3.418884277E-1	9.679602840E0
1.170467052E1	-9.106445312E-2	9.670761108E0	3.371124268E-1	9.677063498E0
1.170866832E1	-8.148193359E-2	9.665969849E0	3.371124268E-1	9.672189887E0
1.171266612E1	-8.148193359E-2	9.670761108E0	3.275299072E-1	9.676648984E0
1.171669444E1	-8.866882324E-2	9.670761108E0	3.179473877E-1	9.676392567E0
1.172069225E1	-8.387756348E-2	9.675552368E0	3.107757568E-1	9.680905466E0
1.172469005E1	-8.627319336E-2	9.677932739E0	3.059844971E-1	9.683152982E0
1.172868785E1	-8.627319336E-2	9.677932739E0	2.964019775E-1	9.682854915E0
1.173268565E1	-8.866882324E-2	9.680328369E0	2.844390869E-1	9.684912240E0
1.173668346E1	-8.866882324E-2	9.673156738E0	2.748565674E-1	9.677467105E0
1.174068126E1	-8.148193359E-2	9.673156738E0	2.652740479E-1	9.677136504E0
1.174467906E1	-8.866882324E-2	9.665969849E0	2.604980469E-1	9.669885961E0
1.174867686E1	-8.866882324E-2	9.661178589E0	2.461242676E-1	9.664719915E0
1.175267467E1	-8.866882324E-2	9.668365479E0	2.389373779E-1	9.671723955E0
1.175667247E1	-9.106445312E-2	9.665969849E0	2.317657471E-1	9.669176863E0
1.176067027E1	-9.106445312E-2	9.661178589E0	2.269744873E-1	9.664273479E0
1.176466808E1	-1.006469727E-1	9.670761108E0	2.126007080E-1	9.673621312E0
1.176869640E1	-9.346008301E-2	9.670761108E0	1.958465576E-1	9.673195495E0
1.177269420E1	-8.866882324E-2	9.673156738E0	1.886596680E-1	9.675402623E0
1.177669200E1	-8.387756348E-2	9.670761108E0	1.719055176E-1	9.672652551E0
1.178068981E1	-8.387756348E-2	9.668365479E0	1.623229980E-1	9.670091790E0
1.178468761E1	-8.387756348E-2	9.668365479E0	1.503601074E-1	9.669898378E0
1.178868541E1	-8.387756348E-2	9.673156738E0	1.431732178E-1	9.674579851E0
1.179268321E1	-8.866882324E-2	9.680328369E0	1.264190674E-1	9.681559858E0
1.179668102E1	-8.866882324E-2	9.680328369E0	1.144409180E-1	9.681410859E0
1.180067882E1	-8.387756348E-2	9.680328369E0	1.048736572E-1	9.681259797E0
1.180467662E1	-8.148193359E-2	9.680328369E0	9.529113770E-2	9.681140276E0
1.180867442E1	-8.387756348E-2	9.677932739E0	7.614135742E-2	9.678595717E0
1.181267223E1	-8.387756348E-2	9.670761108E0	6.895446777E-2	9.671370667E0
1.181670055E1	-8.627319336E-2	9.665969849E0	5.697631836E-2	9.666522771E0
1.182069835E1	-8.148193359E-2	9.668365479E0	4.261779785E-2	9.668802749E0
1.182469615E1	-8.148193359E-2	9.670761108E0	3.543090820E-2	9.671169271E0
1.182869396E1	-7.670593262E-2	9.677932739E0	1.867675781E-2	9.678254736E0
1.183269176E1	-7.910156250E-2	9.677932739E0	9.094238281E-3	9.678260271E0
1.183668956E1	-7.191467285E-2	9.680328369E0	-5.264282227E-3	9.680596922E0
1.184068736E1	-6.472778320E-2	9.680328369E0	-1.484680176E-2	9.680556154E0
1.184468517E1	-6.472778320E-2	9.680328369E0	-2.920532227E-2	9.680588824E0
1.184868297E1	-4.797363281E-2	9.687515259E0	-3.878784180E-2	9.687711693E0
1.185268077E1	-4.797363281E-2	9.689910889E0	-4.597473145E-2	9.690138708E0
1.185667857E1	-5.276489258E-2	9.677932739E0	-5.793762207E-2	9.678249997E0
1.186067638E1	-5.754089355E-2	9.675552368E0	-6.512451172E-2	9.675942630E0
1.186470470E1	-4.797363281E-2	9.670761108E0	-8.187866211E-2	9.671226706E0
1.186870250E1	-3.839111328E-2	9.668365479E0	-9.385681152E-2	9.668897249E0
1.187270030E1	-3.599548340E-2	9.673156738E0	-1.082153320E-1	9.673829000E0
1.187669811E1	-3.120422363E-2	9.675552368E0	-1.177978516E-1	9.676319738E0
1.188069591E1	-3.839111328E-2	9.680328369E0	-1.249694824E-1	9.681211111E0
1.188469371E1	-3.359985352E-2	9.677932739E0	-1.345520020E-1	9.678926350E0
1.188869151E1	-4.318237305E-2	9.687515259E0	-1.369476318E-1	9.688579424E0
1.189268932E1	-3.839111328E-2	9.689910889E0	-1.465301514E-1	9.691094778E0
1.189668712E1	-3.359985352E-2	9.687515259E0	-1.537017822E-1	9.688792756E0
1.190068492E1	-3.359985352E-2	9.687515259E0	-1.560974121E-1	9.688831057E0
1.190468272E1	-3.599548340E-2	9.685119629E0	-1.608886719E-1	9.686522754E0
1.190868053E1	-3.359985352E-2	9.680328369E0	-1.680755615E-1	9.681845675E0
1.191267833E1	-3.120422363E-2	9.677932739E0	-1.752471924E-1	9.679569587E0
1.191667613E1	-3.839111328E-2	9.685119629E0	-1.872253418E-1	9.687005184E0
1.192070445E1	-2.882385254E-2	9.682723999E0	-2.039794922E-1	9.684915203E0
1.192470226E1	-2.882385254E-2	9.685119629E0	-2.039794922E-1	9.687310291E0
1.192870006E1	-4.318237305E-2	9.687515259E0	-2.015838623E-1	9.689708595E0
1.193269786E1	-4.797363281E-2	9.687515259E0	-2.039794922E-1	9.689781266E0
1.193669566E1	-4.318237305E-2	9.692306519E0	-2.087707520E-1	9.694650875E0
1.194069347E1	-4.318237305E-2	9.687515259E0	-2.135620117E-1	9.689965188E0
1.194469127E1	-4.557800293E-2	9.689910889E0	-2.159576416E-1	9.692424263E0
1.194868907E1	-4.318237305E-2	9.680328369E0	-2.255249023E-1	9.683051354E0
1.195268688E1	-3.839111328E-2	9.685119629E0	-2.279205322E-1	9.687877160E0
1.195668468E1	-2.882385254E-2	9.687515259E0	-2.255249023E-1	9.690182877E0
1.196068248E1	-3.359985352E-2	9.689910889E0	-2.255249023E-1	9.692593227E0
